date,raw_value,state
2020-11-16,,0
2020-11-17,,0
2020-11-18,,0
2020-11-19,,0
2020-11-20,,0
2020-11-23,,0
2020-11-24,,0
2020-11-25,,0
2020-11-26,,0
2020-11-27,,0
2020-11-30,,0
2020-12-01,,0
2020-12-02,,0
2020-12-03,,0
2020-12-04,,0
2020-12-07,,0
2020-12-08,,0
2020-12-09,,0
2020-12-10,,0
2020-12-11,,0
2020-12-14,,0
2020-12-15,,0
2020-12-16,,0
2020-12-17,,0
2020-12-18,,0
2020-12-21,,0
2020-12-22,,0
2020-12-23,,0
2020-12-24,,0
2020-12-25,,0
2020-12-28,,0
2020-12-29,,0
2020-12-30,,0
2020-12-31,,0
2021-01-04,,0
2021-01-05,,0
2021-01-06,,0
2021-01-07,,0
2021-01-08,,0
2021-01-11,,0
2021-01-12,,0
2021-01-13,,0
2021-01-14,,0
2021-01-15,-0.19688255339555386,0
2021-01-18,-0.7867974689394086,0
2021-01-19,-0.4321317708734755,0
2021-01-20,-0.8391668672409383,0
2021-01-21,0.04728164856685505,0
2021-01-22,0.15575221644552192,0
2021-01-25,-0.03999977598917507,0
2021-01-26,-0.6879905556957704,0
2021-01-27,0.14915025004653357,0
2021-01-28,-0.550988040165635,0
2021-01-29,-0.21348642590586867,0
2021-02-01,-0.30901748166815474,0
2021-02-02,-0.4651388898847191,0
2021-02-03,-0.21550340498909848,0
2021-02-04,-0.31059933275913754,0
2021-02-05,-0.41256028017444785,0
2021-02-08,-0.8573514150300641,0
2021-02-09,-0.7501114729749796,0
2021-02-10,0.006542704235512943,0
2021-02-18,-1.3932484888412244,0
2021-02-19,0.0070565252492664765,0
2021-02-22,-0.11350577874462948,0
2021-02-23,-0.11365644564225642,0
2021-02-24,-0.6539144247680482,0
2021-02-25,0.2952207645768279,0
2021-02-26,-0.4243853184623508,0
2021-03-01,-0.8169048573598024,0
2021-03-02,0.20166343176653098,0
2021-03-03,-0.708107504816049,0
2021-03-04,-0.3947161122952769,0
2021-03-05,0.23207918497888716,0
2021-03-08,-0.9873642784717332,0
2021-03-09,-0.32823085381125255,0
2021-03-10,-0.21327295812854744,0
2021-03-11,-0.30484343515708723,0
2021-03-12,0.4359526619208367,0
2021-03-15,-0.09296419218796208,0
2021-03-16,0.08629641900677139,0
2021-03-17,-0.05790175960344016,0
2021-03-18,0.5485238441482218,0
2021-03-19,-0.3302940356521667,0
2021-03-22,-0.05568960873714399,0
2021-03-23,-0.2569794199711657,0
2021-03-24,0.1035358769326961,0
2021-03-25,-0.18679048204751383,0
2021-03-26,-0.10389043178293245,0
2021-03-29,0.46357578211186606,0
2021-03-30,0.386633439142737,0
2021-03-31,-0.4435909777354801,0
2021-04-01,-0.29635377403821656,0
2021-04-02,0.7776842873984885,0
2021-04-06,0.2243342079367335,1
2021-04-07,0.3860087373293751,1
2021-04-08,0.25906982055137334,1
2021-04-09,0.06392180985859379,1
2021-04-12,-0.12678448125268652,1
2021-04-13,-0.0724299306105829,1
2021-04-14,0.19372024332767043,1
2021-04-15,0.7353681048931717,1
2021-04-16,0.08149734765849614,1
2021-04-19,-0.8922612794302305,1
2021-04-20,0.5710186374185617,1
2021-04-21,0.8943739435789518,1
2021-04-22,0.28899668669756334,1
2021-04-23,0.378604278755934,1
2021-04-26,-0.06086440774882864,1
2021-04-27,0.30988446927279684,1
2021-04-28,-0.06917952659215194,1
2021-04-29,-0.09324724844826106,1
2021-04-30,-0.48344728394441283,1
2021-05-06,-0.4318607956879273,1
2021-05-07,0.731710173566012,1
2021-05-10,0.33791592376407315,1
2021-05-11,-0.35717885007272915,1
2021-05-12,0.019834122718296765,1
2021-05-13,-0.1167745354990586,1
2021-05-14,-0.3486355612984271,1
2021-05-17,-0.28850849098643117,1
2021-05-18,0.12643133204069582,1
2021-05-19,0.33050679975668035,1
2021-05-20,0.41942495940571334,1
2021-05-21,-0.2714541262087875,1
2021-05-24,-0.34338011329340407,1
2021-05-25,0.17731018578479804,0
2021-05-26,0.34750106390510044,0
2021-05-27,-0.37066621836223096,0
2021-05-28,-0.03987649960700242,0
2021-05-31,0.024682793938228826,0
2021-06-01,0.20039998191024455,0
2021-06-02,0.33016784514502656,1
2021-06-03,0.3895480843958392,1
2021-06-04,0.07344687673039652,1
2021-06-07,0.35194012403002745,1
2021-06-08,0.06975572989853962,1
2021-06-09,0.26846086427729915,1
2021-06-10,-0.03543649465223978,1
2021-06-11,-0.06732371983889592,1
2021-06-15,-0.257323298057208,1
2021-06-16,-0.5530652873314711,1
2021-06-17,-1.2143128512610137,0
2021-06-18,0.36554158945700155,0
2021-06-21,0.3587104115473822,1
2021-06-22,0.056759265416913264,1
2021-06-23,-0.45120509030096395,0
2021-06-24,0.08615555830159283,0
2021-06-25,-0.09166165833560301,0
2021-06-28,-0.2949251208020013,0
2021-06-29,0.12591139735112897,0
2021-06-30,-0.2213560311291245,0
2021-07-01,-0.8487806567607549,0
2021-07-02,-0.5767716491392337,0
2021-07-05,0.12585598031163733,0
2021-07-06,0.20799825794811588,0
2021-07-07,-0.833582951879535,0
2021-07-08,0.3995476540572623,0
2021-07-09,-0.13506997322597922,0
2021-07-12,-0.679725332068721,0
2021-07-13,-0.2525671257771271,0
2021-07-14,0.03942449110296718,0
2021-07-15,-0.07703804051105145,0
2021-07-16,0.11699138058884673,0
2021-07-19,0.02977305592011137,0
2021-07-20,0.3556920940055896,0
2021-07-21,-0.31316727334571665,0
2021-07-22,-0.3191345184382,0
2021-07-23,0.3860588444513975,0
2021-07-26,-0.5633947270300327,0
2021-07-27,-0.9785452043348265,0
2021-07-28,-1.2182111077354751,0
2021-07-29,-2.1390212239709316,0
2021-07-30,-0.22463714323700792,0
2021-08-02,-1.9218633550582902,0
2021-08-03,-0.5323075479493109,0
2021-08-04,-2.0199253048712493,0
2021-08-05,0.3179839304796185,0
2021-08-06,-0.053853775049505836,0
2021-08-09,-0.5786152506877705,0
2021-08-10,-3.858063626903133,0
2021-08-11,-0.019869583929732704,0
2021-08-12,0.648066804983044,0
2021-08-13,0.005716256327464864,0
2021-08-16,0.07050917060572691,0
2021-08-17,-0.39092080078311436,0
2021-08-18,0.0649036228028889,0
2021-08-19,-0.12920094645241723,0
2021-08-20,0.10303262493539189,0
2021-08-23,-0.7441299288188383,0
2021-08-24,-0.12349030185999936,0
2021-08-25,0.1129142556219469,0
2021-08-26,0.1272927955831502,0
2021-08-27,0.2544712438231782,0
2021-08-30,0.10108549222233847,0
2021-08-31,-0.017007251914367454,0
2021-09-01,-0.1867188851700031,0
2021-09-02,-0.7794356235360503,0
2021-09-03,-0.39418280106565046,0
2021-09-06,-0.5535866417754808,0
2021-09-07,-0.713256656177134,0
2021-09-08,0.1694048963481758,0
2021-09-09,0.08206628956943181,0
2021-09-10,-0.33643992729216127,0
2021-09-13,-0.44053794680363323,0
2021-09-14,-0.9510252877377434,0
2021-09-15,0.07594964097928643,0
2021-09-16,-0.7876492362438308,0
2021-09-17,0.060266463546956604,0
2021-09-22,-0.14628857851215143,0
2021-09-23,-0.13256303006938655,0
2021-09-24,-0.1566978584318921,0
2021-09-27,-0.06744538093157226,0
2021-09-28,-0.4994801356182272,0
2021-09-29,-0.968675872381064,0
2021-09-30,-1.1545855025107234,0
2021-10-08,-0.738997301047419,0
2021-10-11,0.5958814478030982,0
2021-10-12,0.07301957179571524,0
2021-10-13,0.11642694923389024,0
2021-10-14,0.5840112017702824,0
2021-10-15,0.1807014732918335,0
2021-10-18,0.2132968819171285,0
2021-10-19,0.13337050660159805,0
2021-10-20,0.37734469688773564,0
2021-10-21,0.006387325380279973,0
2021-10-22,-0.07099818489225011,0
2021-10-25,-0.682411715297361,0
2021-10-26,0.7051215311828597,0
2021-10-27,0.040432379881604384,0
2021-10-28,-0.3590948207626483,0
2021-10-29,-0.20581914503975354,0
2021-11-01,-0.04207231740242673,0
2021-11-02,0.1575949708955574,0
2021-11-03,0.09686648737186625,1
2021-11-04,-0.2830106097408544,1
2021-11-05,0.27536627406500835,1
2021-11-08,0.05693702326235898,1
2021-11-09,0.1501014152645598,1
2021-11-10,0.8084085089300981,1
2021-11-11,0.18295962796265816,1
2021-11-12,0.006229160391223306,1
2021-11-15,0.2178362670507813,1
2021-11-16,0.850791406093588,1
2021-11-17,-0.7809473647289974,1
2021-11-18,0.9473589734363229,1
2021-11-19,-0.053810256923849165,1
2021-11-22,-0.14044427272348728,1
2021-11-23,0.5361555125067599,1
2021-11-24,0.8484550381868566,1
2021-11-25,0.46610465457326483,1
2021-11-26,0.31146046367543095,1
2021-11-29,0.5593804446953784,1
2021-11-30,0.5231554200337866,1
2021-12-01,0.33933726064808556,1
2021-12-02,0.8035112537577073,1
2021-12-03,-0.08701656726218515,1
2021-12-06,0.32674955248332427,1
2021-12-07,0.9006719271633731,1
2021-12-08,-1.0018547876791493,1
2021-12-09,0.2440770355498724,1
2021-12-10,0.4339111198908056,1
2021-12-13,0.11848833791175382,1
2021-12-14,0.5710197931270947,1
2021-12-15,0.41321201353450165,1
2021-12-16,0.6250219199605329,1
2021-12-17,0.5598050938229767,1
2021-12-20,0.16853899491230898,1
2021-12-21,0.2556620968053171,1
2021-12-22,0.5333966988975659,1
2021-12-23,0.3153021981307847,1
2021-12-24,0.06494387361198838,1
2021-12-27,0.9148396908035527,1
2021-12-28,0.11609793790195906,1
2021-12-29,0.6526518481722947,1
2021-12-30,0.06600727765486536,1
2021-12-31,0.11527438874714868,1
2022-01-04,0.16722818890456134,1
2022-01-05,0.4503857071190173,1
2022-01-06,0.5009146348565733,1
2022-01-07,0.2772835411417609,1
2022-01-10,0.7527787171327244,1
2022-01-11,0.45723517314863055,1
2022-01-12,-0.6126240069179058,1
2022-01-13,-0.17037462906910886,1
2022-01-14,-0.2194489534183128,1
2022-01-17,0.32258302298880864,1
2022-01-18,0.13044764866964267,1
2022-01-19,0.6018325722052565,1
2022-01-20,0.8933384047565331,1
2022-01-21,0.11624913023767884,1
2022-01-24,0.3193670808178964,1
2022-01-25,-0.7234610351358772,1
2022-01-26,0.12758167708101628,1
2022-01-27,-0.5233099013402837,1
2022-01-28,0.29628831273192907,1
2022-02-07,-0.8707764548768501,1
2022-02-08,0.7006806676374522,1
2022-02-09,-0.16559271715023652,1
2022-02-10,0.36734739054631566,1
2022-02-11,0.5372092962380477,1
2022-02-14,-0.19254875106643324,1
2022-02-15,0.3330647520381829,1
2022-02-16,0.252397391225214,1
2022-02-17,0.4987236557402032,1
2022-02-18,-0.4379251226029803,1
2022-02-21,0.934239272918702,1
2022-02-22,0.08942059605118156,1
2022-02-23,-0.5876735628312514,1
2022-02-24,-0.2272141537747273,1
2022-02-25,-0.1108813865974592,1
2022-02-28,0.6915907397452964,1
2022-03-01,0.42223057893472427,1
2022-03-02,0.6590533806915928,1
2022-03-03,1.429388129594323,1
2022-03-04,0.36760823576209417,1
2022-03-07,-0.7569847850326212,1
2022-03-08,-1.1573299845047345,1
2022-03-09,0.06903672781628829,1
2022-03-10,-0.26507428052421084,1
2022-03-11,0.03708662186541315,1
2022-03-14,-0.04315660146975375,1
2022-03-15,-1.7338412974958366,1
2022-03-16,-0.8054498552598984,0
2022-03-17,-0.7627209262707849,0
2022-03-18,-0.04574473678273738,0
2022-03-21,0.08378803201863978,0
2022-03-22,0.30503312332795424,0
2022-03-23,-0.0596816065901582,0
2022-03-24,0.07898337505431068,0
2022-03-25,0.25858104176777713,0
2022-03-28,1.0531439859093823,0
2022-03-29,0.4193426363011569,0
2022-03-30,-1.1699847318616827,0
2022-03-31,-0.10578461737041804,0
2022-04-01,0.625343852771605,0
2022-04-06,0.5853614856664823,0
2022-04-07,-0.061396848570202354,0
2022-04-08,0.7126300341353901,0
2022-04-11,-0.5109089278095972,0
2022-04-12,-0.4873671545885742,0
2022-04-13,0.048729407555324865,0
2022-04-14,0.051579493503802,1
2022-04-15,0.17841206227974762,1
2022-04-18,0.15799759264486593,1
2022-04-19,-0.020555944499730822,1
2022-04-20,-0.644545290902092,1
2022-04-21,-0.30337209626855405,1
2022-04-22,0.6253859788492142,1
2022-04-25,-1.5784494334962658,0
2022-04-26,-0.5298193599015544,0
2022-04-27,-2.114383597907219,0
2022-04-28,0.3157754812008244,0
2022-04-29,-1.8628126800982054,0
2022-05-05,0.12605760914053465,0
2022-05-06,0.48917843806705014,0
2022-05-09,0.6060213789145905,0
2022-05-10,-0.26824964283798947,0
2022-05-11,0.2287587692065135,0
2022-05-12,0.5165678794293723,0
2022-05-13,0.056743906079100626,0
2022-05-16,0.7390901373713269,0
2022-05-17,0.0885343924948061,0
2022-05-18,0.8112694298287063,0
2022-05-19,0.510813528035181,0
2022-05-20,-0.6301163536643833,0
2022-05-23,0.481776948744378,0
2022-05-24,-1.072897134748254,0
2022-05-25,-0.072895837672595,0
2022-05-26,0.47079646563399596,0
2022-05-27,0.7510898436008815,1
2022-05-30,0.047017977492796605,1
2022-05-31,0.26714018602057493,1
2022-06-01,0.29374594695361395,1
2022-06-02,0.2240606372351861,1
2022-06-06,0.17023879652234353,1
2022-06-07,0.3640939816127608,1
2022-06-08,0.5454601805225164,1
2022-06-09,0.38543082478005425,1
2022-06-10,-0.3533253452994541,1
2022-06-13,0.6254796548490965,1
2022-06-14,0.01839191401958762,1
2022-06-15,0.36311978958363106,1
2022-06-16,0.1557877629716732,1
2022-06-17,0.4533632545793013,1
2022-06-20,0.253555539578274,1
2022-06-21,0.26806205952376955,1
2022-06-22,-0.216090232154341,1
2022-06-23,-0.5133124554112518,1
2022-06-24,0.25093532513381817,1
2022-06-27,-0.14303733936627377,1
2022-06-28,-0.09427111843878618,1
2022-06-29,-0.7262113787714014,1
2022-06-30,0.14263391158989008,1
2022-07-01,0.20257860511498263,1
2022-07-04,-0.1267394850782787,1
2022-07-05,0.34974168831673236,1
2022-07-06,-0.42201592681920075,1
2022-07-07,0.08821332738395989,1
2022-07-08,-0.040118590540006625,1
2022-07-11,0.16892279451895922,1
2022-07-12,0.47377822785782625,1
2022-07-13,0.3560351173320162,1
2022-07-14,0.02784511257927827,1
2022-07-15,0.36206556067310086,1
2022-07-18,-0.7891261599851997,0
2022-07-19,0.6365507569892495,0
2022-07-20,0.27974154326674533,1
2022-07-21,0.4194454019098867,1
2022-07-22,0.16158202209550188,1
2022-07-25,0.25835432290127514,1
2022-07-26,0.2677431672155381,1
2022-07-27,0.357503251757986,1
2022-07-28,0.3944912097097146,1
2022-07-29,0.11842888237777531,1
2022-08-01,-0.31721092870108936,1
2022-08-02,-0.2285392420275827,1
2022-08-03,0.24073445975055793,1
2022-08-04,0.6601888661206559,1
2022-08-05,-0.2357541780061776,1
2022-08-08,-0.1578580239291245,1
2022-08-09,0.44770524857260385,1
2022-08-10,0.46688986827618434,1
2022-08-11,-0.8224108850746426,1
2022-08-12,0.5581702688043421,1
2022-08-15,0.16887602566211327,1
2022-08-16,0.964681836272983,1
2022-08-17,0.3068447598723348,1
2022-08-18,0.2641356901754348,1
2022-08-19,-0.811327051796046,1
2022-08-22,0.058958206137454804,1
2022-08-23,0.556523753300694,1
2022-08-24,-0.4902585031005331,1
2022-08-25,0.9233840754488196,1
2022-08-26,0.28284461292954166,1
2022-08-29,0.3282239346479791,1
2022-08-30,0.37517338214967394,1
2022-08-31,-0.11603216747418525,1
2022-09-01,0.4687874937394907,1
2022-09-02,0.11942802911261059,1
2022-09-05,0.2674575688390608,1
2022-09-06,0.2975401659194725,1
2022-09-07,0.8561450630463786,1
2022-09-08,0.35111247766669695,1
2022-09-09,0.5053224459585551,1
2022-09-13,0.9508381920820416,1
2022-09-14,0.7394413446958152,1
2022-09-15,-0.11390967745959735,1
2022-09-16,-0.7767042488186203,1
2022-09-19,-0.06518190287249419,1
2022-09-20,0.4033939011902956,1
2022-09-21,0.8039611919479904,1
2022-09-22,0.772380887397674,1
2022-09-23,0.08392140902522771,1
2022-09-26,-0.5312329009211845,1
2022-09-27,0.06695578335878664,1
2022-09-28,0.21789556701388357,1
2022-09-29,0.3710260315190941,1
2022-09-30,-0.396014074560926,1
2022-10-10,-0.41336717314529,1
2022-10-11,0.051221389627895,1
2022-10-12,-0.5710695920693037,1
2022-10-13,0.4632485841152872,1
2022-10-14,-0.5137951088733572,1
2022-10-17,0.10737803417018328,1
2022-10-18,0.44206997043560414,1
2022-10-19,0.5136621495672179,1
2022-10-20,-0.016951801028092812,1
2022-10-21,0.24770230453552355,1
2022-10-24,-0.39071506415460217,1
2022-10-25,0.16614716542657815,1
2022-10-26,-1.1020210448341008,0
2022-10-27,0.15664110351382085,0
2022-10-28,-0.6612372106130019,0
2022-10-31,-0.8085952749775891,0
2022-11-01,-1.5800498360647992,0
2022-11-02,0.31874702292883034,0
2022-11-03,0.4043682613701994,0
2022-11-04,-0.9567056830340089,0
2022-11-07,0.9999001488021354,0
2022-11-08,1.0502055798340213,0
2022-11-09,0.8374443160303898,0
2022-11-10,0.6122931399739133,0
2022-11-11,-0.19964582313768153,1
2022-11-14,0.14632850881640153,1
2022-11-15,-0.7733307898073204,0
2022-11-16,0.08778139622213314,0
2022-11-17,0.345331311559018,0
2022-11-18,0.14648145588291991,0
2022-11-21,0.6574898723222761,0
2022-11-22,-0.16493404223993183,0
2022-11-23,1.0490730808066495,1
2022-11-24,0.8439584218888223,1
2022-11-25,0.34525127916973264,1
2022-11-28,0.43590674628193776,1
2022-11-29,-1.0674666048495365,1
2022-11-30,0.44125943695538766,1
2022-12-01,-0.08376600499973023,1
2022-12-02,0.719274390007869,1
2022-12-05,-0.8158885174170556,1
2022-12-06,0.2659285303584011,1
2022-12-07,0.8237778014231197,1
2022-12-08,1.0462707506272233,1
2022-12-09,0.441895058230696,1
2022-12-12,-0.33539369727468715,1
2022-12-13,-0.3260208697723354,1
2022-12-14,1.1620199428257905,1
2022-12-15,0.22448404613233963,1
2022-12-16,-0.4341057574800442,1
2022-12-19,-0.5313836112125393,1
2022-12-20,0.2568751989037499,1
2022-12-21,0.03296523177944607,1
2022-12-22,1.0501979009222076,1
2022-12-23,1.0136003993237424,1
2022-12-26,-1.0657729220077254,1
2022-12-27,0.17650646001173598,1
2022-12-28,0.8421470942804515,1
2022-12-29,0.7092438508666471,1
2022-12-30,0.9338628784611153,1
2023-01-03,-0.676014475692666,1
2023-01-04,0.33023607269017535,1
2023-01-05,-0.06692410869766796,1
2023-01-06,0.9816899571717214,1
2023-01-09,0.42316426801250073,1
2023-01-10,1.0872500097566837,1
2023-01-11,0.2718861668330393,1
2023-01-12,0.7419088919645294,1
2023-01-13,0.23639857424634614,1
2023-01-16,0.08161228754791257,1
2023-01-17,1.1963268034502583,1
2023-01-18,0.7685477006311983,1
2023-01-19,0.4172730841217333,1
2023-01-20,0.06389823687393144,1
2023-01-30,0.07911319368764491,1
2023-01-31,0.6660616715915318,1
2023-02-01,-0.025652978195607634,1
2023-02-02,0.339304330873015,1
2023-02-03,0.8113827398511905,1
2023-02-06,0.7628531827372408,1
2023-02-07,0.18335052397138948,1
2023-02-08,0.4191299982505347,1
2023-02-09,-0.7758546860118122,1
2023-02-10,0.5446426414762903,1
2023-02-13,0.18174763896689963,1
2023-02-14,0.7335935951570441,1
2023-02-15,0.2183163733582341,1
2023-02-16,-0.09641954381324953,1
2023-02-17,0.21381046260750117,1
2023-02-20,-0.571093158273543,1
2023-02-21,0.6841811822600928,1
2023-02-22,0.964437987022729,1
2023-02-23,0.5243808116422511,1
2023-02-24,0.2989102202078065,1
2023-02-27,0.5414164042913506,1
2023-02-28,0.3059098436516943,1
2023-03-01,0.500022946218532,1
2023-03-02,0.9647504439766014,1
2023-03-03,0.7727887431848934,1
2023-03-06,0.48983968945807926,1
2023-03-07,0.12018426000197595,1
2023-03-08,0.06797340567811301,1
2023-03-09,1.151587220497771,1
2023-03-10,0.6228128998195016,1
2023-03-13,0.05216463040791119,1
2023-03-14,0.19952171189713433,1
2023-03-15,0.3126943317850573,1
2023-03-16,0.035942039187514485,1
2023-03-17,-0.3994455591654549,1
2023-03-20,0.16469083219011027,1
2023-03-21,0.12805604527771094,1
2023-03-22,-0.3834414005825944,1
2023-03-23,0.005289310247280706,1
2023-03-24,0.1554400429956647,1
2023-03-27,0.5758859385721009,1
2023-03-28,-0.3180730375353376,1
2023-03-29,-0.11520532819646134,1
2023-03-30,0.16961210519110592,1
2023-03-31,-0.758099056454919,1
2023-04-03,-0.7994494745252294,1
2023-04-04,0.028213350604157455,1
2023-04-06,-0.4677357587201321,1
2023-04-07,-0.22032180036212132,0
2023-04-10,-0.6208264883983509,0
2023-04-11,-0.012923582460632521,0
2023-04-12,0.24495065445807876,0
2023-04-13,-0.7151987022270925,0
2023-04-14,-0.5554183708930752,0
2023-04-17,-0.1388032669025391,0
2023-04-18,0.44166248606801967,0
2023-04-19,0.2953582259008394,0
2023-04-20,-0.053289644231218146,0
2023-04-21,-1.6189516642289543,0
2023-04-24,-0.38809642889027135,0
2023-04-25,-0.6073864359974558,0
2023-04-26,-1.1297346539235662,0
2023-04-27,-0.17704171633801383,0
2023-04-28,-1.3298569625702878,0
2023-05-04,-0.5257622131920204,0
2023-05-05,0.34467989270089566,0
2023-05-08,-0.16294005387942204,0
2023-05-09,0.15763019560034944,0
2023-05-10,-0.2779217794969708,0
2023-05-11,0.7190519416770066,0
2023-05-12,0.08087104129664406,0
2023-05-15,-0.513516071699104,0
2023-05-16,0.7612981536392215,0
2023-05-17,0.5925143999751981,0
2023-05-18,0.14491670213978158,0
2023-05-19,0.11964816908942404,0
2023-05-22,0.7571061505317296,0
2023-05-23,0.37842667040392325,0
2023-05-24,0.4712134075410102,0
2023-05-25,0.9781643163970529,1
2023-05-26,0.11789949874445001,1
2023-05-29,0.6701012857976275,1
2023-05-30,0.4390958066440714,1
2023-05-31,0.7274296237830152,1
2023-06-01,0.04109009014085622,1
2023-06-02,0.3155698821435036,1
2023-06-05,0.232988709656175,1
2023-06-06,-0.5109889147182204,1
2023-06-07,0.4833990355600332,1
2023-06-08,0.8308971518551921,1
2023-06-09,-0.8041584881037321,1
2023-06-12,-0.229984151356823,1
2023-06-13,0.7140941481643948,1
2023-06-14,0.7136214549892874,1
2023-06-15,-0.5349888439376439,1
2023-06-16,-0.2604268270529951,1
2023-06-19,0.6435651179717677,1
2023-06-20,1.0041665681135863,1
2023-06-21,-0.7778034992807591,1
2023-06-26,-0.08774994056074166,1
2023-06-27,-0.21578993055586124,1
2023-06-28,0.4676859032927894,1
2023-06-29,0.28672190282915516,1
2023-06-30,0.3710891759229275,1
2023-07-03,-0.15071029965056842,1
2023-07-04,0.22961194387335063,1
2023-07-05,0.07509794628302209,1
2023-07-06,0.4572932815185571,1
2023-07-07,0.6228942728198456,1
2023-07-10,0.3017055336909825,1
2023-07-11,-0.2041590127133792,1
2023-07-12,-0.26879512027777114,1
2023-07-13,-0.5777903605600179,1
2023-07-14,1.0691890799184762,1
2023-07-17,0.6934338360348623,1
2023-07-18,0.756899938453696,1
2023-07-19,1.1188162738497955,1
2023-07-20,0.4372102168101036,1
2023-07-21,1.528707948729587,1
2023-07-24,0.8377135379390354,1
2023-07-25,-1.4382303498690578,1
2023-07-26,0.6056174211922959,1
2023-07-27,0.8966239343705471,1
2023-07-28,-0.5013171586712692,1
2023-07-31,0.27883520420848223,1
2023-08-01,0.6292063456535776,1
2023-08-02,0.710988581099749,1
2023-08-03,0.3585237205939757,1
2023-08-04,0.27484902381933424,1
2023-08-07,0.7695926470015352,1
2023-08-08,0.4589570792782751,1
2023-08-09,0.574811847157433,1
2023-08-10,0.5010785834592835,1
2023-08-11,-0.47460751944725343,1
2023-08-14,1.0123936130145432,1
2023-08-15,0.38573032249862327,1
